,S,dissapearing_attractor,tipping_time
0,7.7,w,647.9000000000788
0,7.7,w,1039.4000000001502
0,7.666666666666667,w,0.1
0,7.7,w,0.30000000000000004
0,7.7,w,145.39999999999603
0,7.7,w,0.1
0,7.7,w,0.30000000000000004
0,7.7,w,398.30000000002207
0,7.7,w,33.90000000000021
0,7.7,w,1224.399999999982
0,7.7,w,0.5
0,7.7,w,1387.1999999998338
0,7.7,w,415.2000000000259
0,7.7,w,53.200000000000486
0,7.7,w,913.1000000001391
0,7.7,w,0.1
0,7.7,w,347.1000000000104
0,7.7,w,43.80000000000035
0,7.7,w,0.2
0,7.7,w,959.3000000001496
0,7.7,w,471.30000000003866
0,7.666666666666667,w,113.59999999999782
0,7.7,w,603.2000000000686
0,7.7,w,876.6000000001308
0,7.7,w,214.6999999999921
0,7.7,w,669.2000000000836
0,7.7,w,0.2
0,7.7,w,201.39999999999284
0,7.7,w,433.50000000003007
0,7.7,w,12.99999999999997
0,7.7,w,0.30000000000000004
0,7.7,w,0.2
0,7.7,w,240.29999999999063
0,7.7,w,0.2
0,7.7,w,422.90000000002766
0,7.7,w,801.0000000001136
0,7.7,w,2964.0999999983997
0,7.7,w,767.0000000001058
0,7.7,w,0.1
0,7.7,w,343.8000000000097
0,7.7,w,422.6000000000276
0,7.7,w,114.09999999999779
0,7.7,w,89.2999999999992
0,7.7,w,0.1
0,7.7,w,481.70000000004103
0,7.7,w,1047.200000000143
0,7.7,w,202.69999999999277
0,7.7,w,415.30000000002593
0,7.7,w,1376.7999999998433
0,7.7,w,1201.5000000000027
0,7.7,w,42.40000000000033
0,7.7,w,856.3000000001261
0,7.7,w,65.20000000000057
0,7.7,w,1935.3999999993353
0,7.7,w,178.89999999999412
0,7.7,w,1538.4999999996962
0,7.7,w,0.2
0,7.7,w,1172.600000000029
0,7.7,w,0.2
0,7.7,w,864.8000000001281
0,7.7,w,164.69999999999493
0,7.7,w,49.50000000000043
0,7.7,w,0.1
0,7.7,w,91.39999999999908
0,7.7,w,436.00000000003064
0,7.7,w,1710.5999999995397
0,7.7,w,613.700000000071
0,7.7,w,231.69999999999112
0,7.7,w,0.4
0,7.7,w,49.000000000000426
0,7.7,w,858.1000000001266
0,7.7,w,447.8000000000333
0,7.7,w,0.2
0,7.7,w,1279.8999999999314
0,7.7,w,0.30000000000000004
0,7.7,w,1361.4999999998572
0,7.7,w,0.2
0,7.7,w,1410.199999999813
0,7.7,w,96.59999999999879
0,7.7,w,396.50000000002166
0,7.7,w,399.50000000002234
0,7.7,w,288.4999999999971
0,7.7,w,1601.299999999639
0,7.7,w,526.4000000000511
0,7.7,w,936.9000000001445
0,7.7,w,0.2
0,7.7,w,64.7000000000006
0,7.7,w,414.7000000000258
0,7.7,w,0.1
0,7.7,w,562.1000000000593
0,7.7,w,0.1
0,7.7,w,0.4
0,7.7,w,179.89999999999407
0,7.7,w,339.30000000000865
0,7.7,w,1464.5999999997634
0,7.7,w,0.4
0,7.7,w,0.1
0,7.7,w,411.90000000002516
0,7.7,w,0.2
0,7.7,w,0.2
0,7.7,w,775.4000000001078
0,7.7,w,0.1
0,7.7,w,479.8000000000406
0,7.7,w,0.1
0,7.7,w,1726.1999999995255
0,7.7,w,0.5
0,7.7,w,1211.3999999999937
0,7.7,w,0.1
0,7.7,w,0.1
0,7.7,w,272.49999999999346
0,7.7,w,0.1
0,7.7,w,435.0000000000304
0,7.7,w,163.99999999999497
0,7.7,w,0.1
0,7.7,w,0.4
0,7.7,w,581.4000000000636
0,7.7,w,0.30000000000000004
0,7.7,w,139.89999999999634
0,7.7,w,0.30000000000000004
0,7.7,w,65.40000000000056
0,7.7,w,0.1
0,7.7,w,232.49999999999108
0,7.7,w,21.90000000000004
0,7.7,w,486.70000000004217
0,7.7,w,0.30000000000000004
0,7.7,w,155.79999999999544
0,7.7,w,951.4000000001478
0,7.7,w,1407.4999999998154
0,7.7,w,147.4999999999959
0,7.7,w,0.2
0,7.7,w,20.800000000000026
0,7.7,w,0.30000000000000004
0,7.7,w,606.0000000000692
0,7.7,w,0.2
0,7.7,w,0.2
0,7.7,w,535.6000000000532
0,7.7,w,788.6000000001108
0,7.7,w,76.29999999999994
0,7.7,w,1475.4999999997535
0,7.7,w,352.6000000000117
0,7.7,w,1726.4999999995252
0,7.7,w,0.2
0,7.7,w,90.19999999999915
0,7.7,w,1362.4999999998563
0,7.7,w,265.6999999999919
0,7.7,w,161.09999999999513
0,7.7,w,1048.2000000001422
0,7.7,w,2224.799999999072
0,7.7,w,974.1000000001529
0,7.7,w,5.4999999999999964
0,7.7,w,273.5999999999937
0,7.7,w,0.2
0,7.7,w,231.19999999999115
0,7.7,w,392.2000000000207
0,7.7,w,168.09999999999474
0,7.7,w,284.69999999999624
0,7.7,w,1208.2999999999965
0,7.7,w,852.8000000001254
0,7.7,w,1307.0999999999067
0,7.7,w,798.300000000113
0,7.7,w,64.7000000000006
0,7.7,w,620.7000000000726
0,7.7,w,694.8000000000894
0,7.7,w,170.99999999999457
0,7.7,w,0.1
0,7.7,w,424.9000000000281
0,7.7,w,70.30000000000028
0,7.7,w,0.2
0,7.7,w,417.4000000000264
0,7.7,w,327.80000000000604
0,7.7,w,0.1
0,7.7,w,0.5
0,7.7,w,15.59999999999996
0,7.7,w,395.4000000000214
0,7.7,w,2162.6999999991285
0,7.7,w,327.1000000000059
0,7.7,w,1965.299999999308
0,7.7,w,451.90000000003425
0,7.7,w,431.30000000002957
0,7.7,w,243.99999999999042
0,7.7,w,38.80000000000028
0,7.7,w,727.8000000000969
0,7.7,w,552.000000000057
0,7.7,w,0.30000000000000004
0,7.7,w,0.1
0,7.7,w,1658.599999999587
0,7.7,w,141.59999999999624
0,7.7,w,0.1
0,7.7,w,0.4
0,7.7,w,105.29999999999829
0,7.7,w,0.2
0,7.7,w,1517.9999999997149
0,7.7,w,1411.9999999998113
0,7.7,w,537.4000000000536
0,7.7,w,1044.2000000001458
0,7.7,w,240.39999999999063
0,7.7,w,384.4000000000189
0,7.7,w,896.8000000001354
0,7.7,w,201.29999999999285
0,7.7,w,4621.09999999928
0,7.7,w,195.1999999999932
0,7.7,w,245.8999999999903
0,7.7,w,770.9000000001067
0,7.7,w,0.30000000000000004
0,7.7,w,260.3999999999907
0,7.7,w,71.40000000000022
0,7.7,w,1074.0000000001187
0,7.7,w,150.49999999999574
0,7.7,w,2217.6999999990785
0,7.7,w,50.20000000000044
0,7.7,w,163.79999999999498
0,7.7,w,1202.200000000002
0,7.7,w,644.8000000000781
0,7.7,w,509.8000000000474
0,7.7,w,337.4000000000082
0,7.7,w,0.30000000000000004
0,7.7,w,686.7000000000876
0,7.7,w,639.6000000000769
0,7.7,w,0.1
0,7.7,w,330.50000000000665
0,7.7,w,1216.0999999999894
0,7.7,w,33.60000000000021
0,7.7,w,552.9000000000572
0,7.7,w,669.8000000000837
0,7.7,w,27.900000000000126
0,7.7,w,53.50000000000049
0,7.7,w,0.2
0,7.7,w,335.2000000000077
0,7.7,w,832.0000000001206
0,7.7,w,317.5000000000037
0,7.7,w,335.0000000000077
0,7.7,w,0.30000000000000004
0,7.7,w,163.499999999995
0,7.7,w,433.10000000003
0,7.7,w,356.3000000000125
0,7.7,w,0.2
0,7.7,w,0.1
0,7.7,w,18.499999999999993
0,7.7,w,540.8000000000544
0,7.7,w,0.1
0,7.7,w,283.1999999999959
0,7.7,w,36.70000000000025
0,7.7,w,821.9000000001183
0,7.7,w,0.1
0,7.7,w,0.2
0,7.7,w,555.7000000000578
0,7.7,w,95.79999999999883
0,7.7,w,254.59999999998982
0,7.7,w,347.0000000000104
0,7.7,w,0.7
0,7.7,w,0.1
0,7.7,w,742.8000000001003
0,7.7,w,555.1000000000577
0,7.7,w,0.2
0,7.7,w,179.79999999999407
0,7.7,w,395.3000000000214
0,7.7,w,622.9000000000731
0,7.7,w,3485.2999999979256
0,7.7,w,457.3000000000355
0,7.7,w,1116.50000000008
0,7.7,w,694.5000000000894
0,7.7,w,0.2
0,7.7,w,918.1000000001402
0,7.7,w,0.30000000000000004
0,7.7,w,737.8000000000992
0,7.7,w,0.2
0,7.7,w,178.89999999999412
0,7.7,w,784.7000000001099
0,7.7,w,0.1
0,7.7,w,0.1
0,7.7,w,740.7000000000999
0,7.7,w,114.29999999999778
0,7.7,w,0.4
0,7.7,w,2380.79999999893
0,7.7,w,914.9000000001395
0,7.7,w,174.89999999999435
0,7.7,w,1342.5999999998744
0,7.7,w,1800.399999999458
0,7.7,w,944.1000000001461
0,7.7,w,702.2000000000911
0,7.7,w,211.39999999999227
0,7.7,w,506.90000000004676
0,7.7,w,1780.9999999994757
0,7.7,w,65.70000000000054
0,7.7,w,399.50000000002234
0,7.7,w,754.2000000001029
0,7.7,w,60.200000000000585
0,7.7,w,0.2
0,7.7,w,412.4000000000253
0,7.7,w,122.99999999999729
0,7.7,w,0.2
0,7.7,w,250.19999999999007
0,7.7,w,533.7000000000528
0,7.7,w,1078.5000000001146
0,7.7,w,108.99999999999808
0,7.7,w,751.6000000001023
0,7.7,w,229.59999999999124
0,7.7,w,667.7000000000833
0,7.7,w,130.89999999999685
0,7.7,w,552.7000000000571
0,7.7,w,847.6000000001242
0,7.7,w,847.100000000124
0,7.7,w,359.2000000000132
0,7.7,w,0.1
0,7.7,w,3294.2999999980993
0,7.7,w,429.2000000000291
0,7.7,w,762.0000000001047
0,7.7,w,585.8000000000646
0,7.7,w,515.9000000000487
0,7.7,w,0.2
0,7.7,w,0.1
0,7.7,w,159.39999999999523
0,7.7,w,1069.7000000001226
0,7.7,w,1545.29999999969
0,7.7,w,255.49999999998977
0,7.7,w,2203.2999999990916
0,7.7,w,0.2
0,7.7,w,504.1000000000461
0,7.7,w,697.9000000000901
0,7.7,w,566.3000000000602
0,7.7,w,159.59999999999522
0,7.7,w,364.6000000000144
0,7.7,w,459.2000000000359
0,7.7,w,422.7000000000276
0,7.7,w,0.2
0,7.7,w,0.30000000000000004
0,7.7,w,1274.799999999936
0,7.7,w,713.3000000000936
0,7.7,w,219.6999999999918
0,7.7,w,650.1000000000793
0,7.7,w,0.30000000000000004
0,7.7,w,810.2000000001157
0,7.7,w,746.9000000001013
0,7.7,w,255.0999999999898
0,7.7,w,13.199999999999969
0,7.7,w,95.19999999999887
0,7.7,w,219.09999999999184
0,7.7,w,171.09999999999457
0,7.7,w,464.70000000003716
0,7.7,w,484.3000000000416
0,7.7,w,0.1
0,7.7,w,456.6000000000353
0,7.7,w,61.2000000000006
0,7.7,w,0.1
0,7.7,w,0.1
0,7.7,w,0.2
0,7.7,w,164.59999999999494
0,7.7,w,182.49999999999392
0,7.7,w,626.800000000074
0,7.7,w,797.8000000001128
0,7.7,w,689.5000000000882
0,7.7,w,332.9000000000072
0,7.7,w,533.6000000000528
0,7.7,w,96.69999999999878
0,7.7,w,0.30000000000000004
0,7.7,w,190.29999999999347
0,7.7,w,927.9000000001424
0,7.7,w,579.3000000000632
0,7.7,w,696.0000000000897
0,7.7,w,72.30000000000017
0,7.7,w,0.1
0,7.7,w,288.79999999999717
0,7.7,w,0.5
0,7.7,w,743.5000000001005
0,7.7,w,222.59999999999164
0,7.7,w,0.1
0,7.7,w,981.9000000001547
0,7.7,w,0.1
0,7.7,w,0.1
0,7.7,w,999.8000000001588
0,7.7,w,445.70000000003284
0,7.7,w,0.2
0,7.7,w,499.40000000004505
0,7.7,w,0.2
0,7.7,w,0.30000000000000004
0,7.7,w,662.8000000000822
0,7.7,w,355.10000000001224
0,7.7,w,750.8000000001022
0,7.7,w,0.5
0,7.7,w,1846.7999999994158
0,7.7,w,0.4
0,7.7,w,915.5000000001396
0,7.7,w,754.8000000001031
0,7.7,w,580.8000000000635
0,7.7,w,334.6000000000076
0,7.7,w,304.60000000000076
0,7.7,w,618.8000000000721
0,7.7,w,0.30000000000000004
0,7.7,w,180.999999999994
0,7.7,w,157.79999999999532
0,7.7,w,0.30000000000000004
0,7.7,w,269.6999999999928
0,7.7,w,321.6000000000046
0,7.7,w,193.1999999999933
0,7.7,w,28.80000000000014
0,7.7,w,224.29999999999154
0,7.7,w,86.09999999999938
0,7.7,w,330.50000000000665
0,7.7,w,43.80000000000035
0,7.7,w,0.2
0,7.7,w,0.6
0,7.7,w,0.2
0,7.7,w,314.500000000003
0,7.7,w,787.8000000001106
0,7.7,w,5.299999999999997
0,7.7,w,0.2
0,7.7,w,237.89999999999077
0,7.7,w,1029.4000000001593
0,7.7,w,254.19999999998984
0,7.7,w,614.1000000000711
0,7.7,w,1240.799999999967
0,7.7,w,3212.399999998174
0,7.7,w,467.80000000003787
0,7.7,w,418.6000000000267
0,7.7,w,0.1
0,7.733333333333333,w,1348.3999999998691
0,7.7,w,126.39999999999709
0,7.7,w,669.3000000000836
0,7.7,w,475.8000000000397
0,7.7,w,259.59999999999053
0,7.7,w,0.2
0,7.7,w,839.0000000001222
0,7.733333333333333,w,451.6000000000342
0,7.7,w,436.7000000000308
0,7.7,w,0.30000000000000004
0,7.733333333333333,w,724.4000000000962
0,7.7,w,1081.2000000001121
0,7.7,w,251.39999999999
0,7.7,w,32.20000000000019
0,7.733333333333333,w,550.8000000000567
0,7.7,w,1055.000000000136
0,7.7,w,155.19999999999547
0,7.7,w,0.30000000000000004
0,7.7,w,492.80000000004355
0,7.7,w,81.19999999999966
0,7.7,w,524.0000000000506
0,7.733333333333333,w,705.3000000000918
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,429.90000000002925
0,7.7,w,174.1999999999944
0,7.7,w,0.2
0,7.733333333333333,w,0.2
0,7.7,w,0.1
0,7.733333333333333,w,4145.59999999755
0,7.7,w,1286.7999999999251
0,7.7,w,0.1
0,7.7,w,933.8000000001438
0,7.7,w,383.4000000000187
0,7.733333333333333,w,5362.600000001978
0,7.7,w,0.30000000000000004
0,7.733333333333333,w,1076.4000000001165
0,7.733333333333333,w,1439.2999999997865
0,7.733333333333333,w,1455.8999999997714
0,7.733333333333333,w,537.5000000000537
0,7.733333333333333,w,3547.0999999978694
0,7.733333333333333,w,650.0000000000792
0,7.733333333333333,w,0.2
0,7.733333333333333,w,0.2
0,7.7,w,620.1000000000724
0,7.733333333333333,w,52.500000000000476
0,7.733333333333333,w,175.6999999999943
0,7.733333333333333,w,1261.0999999999485
0,7.733333333333333,w,0.2
0,7.733333333333333,w,709.0000000000927
0,7.733333333333333,w,838.100000000122
0,7.733333333333333,w,423.80000000002786
0,7.733333333333333,w,6277.000000005304
0,7.733333333333333,w,0.1
0,7.733333333333333,w,2036.799999999243
0,7.733333333333333,w,193.2999999999933
0,7.733333333333333,w,16.399999999999963
0,7.733333333333333,w,5181.200000001318
0,7.733333333333333,w,2496.0999999988253
0,7.733333333333333,w,1676.4999999995707
0,7.733333333333333,w,595.7000000000669
0,7.733333333333333,w,0.5
0,7.733333333333333,w,613.4000000000709
0,7.733333333333333,w,766.7000000001058
0,7.733333333333333,w,2067.2999999992153
0,7.733333333333333,w,619.3000000000723
0,7.733333333333333,w,1474.2999999997546
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,833.700000000121
0,7.733333333333333,w,2202.1999999990926
0,7.733333333333333,w,532.6000000000525
0,7.733333333333333,w,21.400000000000034
0,7.733333333333333,w,2326.4999999989795
0,7.733333333333333,w,169.99999999999463
0,7.733333333333333,w,612.3000000000707
0,7.733333333333333,w,62.60000000000062
0,7.733333333333333,w,188.0999999999936
0,7.733333333333333,w,16.599999999999966
0,7.733333333333333,w,0.2
0,7.733333333333333,w,6843.700000007366
0,7.733333333333333,w,372.5000000000162
0,7.733333333333333,w,1436.0999999997894
0,7.733333333333333,w,72.70000000000014
0,7.733333333333333,w,1517.3999999997154
0,7.733333333333333,w,181.99999999999395
0,7.733333333333333,w,1942.199999999329
0,7.733333333333333,w,0.1
0,7.733333333333333,w,0.1
0,7.733333333333333,w,6524.600000006205
0,7.733333333333333,w,0.4
0,7.733333333333333,w,391.4000000000205
0,7.733333333333333,w,280.39999999999526
0,7.733333333333333,w,3069.299999998304
0,7.733333333333333,w,2319.7999999989856
0,7.733333333333333,w,0.1
0,7.733333333333333,w,0.2
0,7.733333333333333,w,5513.000000002525
0,7.733333333333333,w,0.2
0,7.733333333333333,w,889.2000000001336
0,7.733333333333333,w,2826.299999998525
0,7.733333333333333,w,1358.8999999998596
0,7.733333333333333,w,624.3000000000734
0,7.733333333333333,w,2901.5999999984565
0,7.733333333333333,w,186.59999999999368
0,7.733333333333333,w,515.6000000000487
0,7.733333333333333,w,2414.5999999988994
0,7.733333333333333,w,493.30000000004367
0,7.733333333333333,w,4612.399999999248
0,7.733333333333333,w,1760.6999999994941
0,7.733333333333333,w,468.300000000038
0,7.733333333333333,w,1549.3999999996863
0,7.733333333333333,w,0.2
0,7.733333333333333,w,2398.499999998914
0,7.733333333333333,w,0.2
0,7.733333333333333,w,1679.499999999568
0,7.733333333333333,w,322.60000000000485
0,7.733333333333333,w,3310.299999998085
0,7.733333333333333,w,4290.199999998076
0,7.733333333333333,w,950.2000000001475
0,7.733333333333333,w,1050.1000000001404
0,7.733333333333333,w,542.7000000000548
0,7.733333333333333,w,7253.200000008856
0,7.733333333333333,w,0.1
0,7.733333333333333,w,1950.6999999993213
0,7.733333333333333,w,2916.0999999984433
0,7.733333333333333,w,237.2999999999908
0,7.733333333333333,w,2993.199999998373
0,7.733333333333333,w,990.1000000001566
0,7.733333333333333,w,1903.0999999993646
0,7.733333333333333,w,994.0000000001575
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,394.6000000000212
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,1395.5999999998262
0,7.733333333333333,w,191.3999999999934
0,7.733333333333333,w,238.19999999999075
0,7.733333333333333,w,5357.100000001958
0,7.733333333333333,w,2481.2999999988388
0,7.733333333333333,w,4143.399999997542
0,7.733333333333333,w,1150.2000000000494
0,7.733333333333333,w,1412.7999999998106
0,7.733333333333333,w,66.5000000000005
0,7.733333333333333,w,0.1
0,7.733333333333333,w,59.00000000000057
0,7.733333333333333,w,479.3000000000405
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,749.1000000001018
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,3002.5999999983646
0,7.733333333333333,w,686.8000000000876
0,7.733333333333333,w,0.2
0,7.733333333333333,w,1003.4000000001596
0,7.733333333333333,w,641.9000000000774
0,7.733333333333333,w,381.2000000000182
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,1996.7999999992794
0,7.733333333333333,w,2005.999999999271
0,7.733333333333333,w,0.1
0,7.733333333333333,w,576.0000000000624
0,7.733333333333333,w,0.1
0,7.733333333333333,w,760.5000000001044
0,7.733333333333333,w,0.2
0,7.733333333333333,w,2298.699999999005
0,7.733333333333333,w,1740.5999999995124
0,7.733333333333333,w,377.4000000000173
0,7.733333333333333,w,0.2
0,7.733333333333333,w,2218.9999999990773
0,7.733333333333333,w,1077.6000000001154
0,7.733333333333333,w,844.4000000001234
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,5208.700000001418
0,7.733333333333333,w,6062.800000004525
0,7.733333333333333,w,0.1
0,7.733333333333333,w,2471.3999999988478
0,7.733333333333333,w,12888.600000029357
0,7.733333333333333,w,0.2
0,7.733333333333333,w,252.09999999998996
0,7.733333333333333,w,2128.999999999159
0,7.733333333333333,w,0.2
0,7.733333333333333,w,3770.2999999976664
0,7.733333333333333,w,3103.0999999982732
0,7.733333333333333,w,0.1
0,7.733333333333333,w,1271.9999999999386
0,7.733333333333333,w,4958.900000000509
0,7.733333333333333,w,0.4
0,7.733333333333333,w,0.4
0,7.733333333333333,w,0.2
0,7.733333333333333,w,40.90000000000031
0,7.733333333333333,w,1585.999999999653
0,7.733333333333333,w,4176.799999997664
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,3324.7999999980716
0,7.733333333333333,w,0.1
0,7.733333333333333,w,0.1
0,7.733333333333333,w,827.7000000001196
0,7.733333333333333,w,2454.399999998863
0,7.733333333333333,w,1763.9999999994911
0,7.733333333333333,w,4869.300000000183
0,7.733333333333333,w,2460.6999999988575
0,7.733333333333333,w,361.1000000000136
0,7.733333333333333,w,2196.299999999098
0,7.733333333333333,w,2320.699999998985
0,7.733333333333333,w,887.9000000001333
0,7.733333333333333,w,791.1000000001113
0,7.733333333333333,w,3238.1999999981504
0,7.733333333333333,w,420.60000000002714
0,7.733333333333333,w,0.1
0,7.733333333333333,w,4634.099999999327
0,7.733333333333333,w,0.2
0,7.733333333333333,w,2372.5999999989376
0,7.733333333333333,w,1373.3999999998464
0,7.733333333333333,w,257.89999999999014
0,7.733333333333333,w,0.4
0,7.733333333333333,w,2664.699999998672
0,7.733333333333333,w,107.09999999999819
0,7.733333333333333,w,0.1
0,7.733333333333333,w,0.1
0,7.733333333333333,w,3402.0999999980013
0,7.733333333333333,w,0.1
0,7.733333333333333,w,5392.8000000020875
0,7.733333333333333,w,6869.400000007459
0,7.733333333333333,w,450.4000000000339
0,7.733333333333333,w,0.1
0,7.733333333333333,w,2619.799999998713
0,7.733333333333333,w,0.1
0,7.733333333333333,w,2279.899999999022
0,7.733333333333333,w,1858.2999999994054
0,7.733333333333333,w,5828.000000003671
0,7.733333333333333,w,746.5000000001012
0,7.733333333333333,w,1785.099999999472
0,7.733333333333333,w,1833.299999999428
0,7.733333333333333,w,10.09999999999998
0,7.733333333333333,w,73.90000000000008
0,7.733333333333333,w,3214.199999998172
0,7.733333333333333,w,4318.499999998179
0,7.733333333333333,w,0.1
0,7.733333333333333,w,911.7000000001387
0,7.733333333333333,w,0.2
0,7.733333333333333,w,323.7000000000051
0,7.733333333333333,w,0.2
0,7.733333333333333,w,725.2000000000963
0,7.733333333333333,w,67.10000000000046
0,7.733333333333333,w,0.4
0,7.733333333333333,w,2924.6999999984355
0,7.733333333333333,w,1803.1999999994555
0,7.733333333333333,w,652.9000000000799
0,7.733333333333333,w,137.89999999999645
0,7.733333333333333,w,2399.1999999989134
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,1846.8999999994157
0,7.733333333333333,w,6156.300000004865
0,7.733333333333333,w,1354.3999999998637
0,7.733333333333333,w,2587.599999998742
0,7.733333333333333,w,1927.5999999993423
0,7.733333333333333,w,1718.8999999995322
0,7.733333333333333,w,787.9000000001106
0,7.733333333333333,w,327.700000000006
0,7.733333333333333,w,6215.700000005081
0,7.733333333333333,w,1392.9999999998286
0,7.733333333333333,w,1794.4999999994634
0,7.733333333333333,w,0.7
0,7.733333333333333,w,8933.500000014968
0,7.733333333333333,w,1849.799999999413
0,7.733333333333333,w,0.2
0,7.733333333333333,w,4910.4000000003325
0,7.733333333333333,w,270.499999999993
0,7.733333333333333,w,802.4000000001139
0,7.733333333333333,w,5.399999999999997
0,7.733333333333333,w,0.2
0,7.733333333333333,w,517.6000000000491
0,7.733333333333333,w,54.90000000000051
0,7.733333333333333,w,0.2
0,7.733333333333333,w,688.600000000088
0,7.733333333333333,w,10656.400000021236
0,7.733333333333333,w,13.599999999999968
0,7.733333333333333,w,320.30000000000433
0,7.733333333333333,w,4336.699999998245
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,1689.299999999559
0,7.733333333333333,w,32.40000000000019
0,7.733333333333333,w,2017.9999999992601
0,7.733333333333333,w,0.2
0,7.733333333333333,w,1877.6999999993877
0,7.733333333333333,w,3307.899999998087
0,7.733333333333333,w,4230.8999999978605
0,7.733333333333333,w,728.300000000097
0,7.733333333333333,w,3071.8999999983016
0,7.733333333333333,w,1292.9999999999195
0,7.733333333333333,w,8459.300000013243
0,7.733333333333333,w,270.7999999999931
0,7.733333333333333,w,6164.200000004894
0,7.733333333333333,w,0.2
0,7.733333333333333,w,1390.6999999998307
0,7.733333333333333,w,3507.999999997905
0,7.733333333333333,w,0.2
0,7.733333333333333,w,477.6000000000401
0,7.733333333333333,w,0.1
0,7.733333333333333,w,0.9999999999999999
0,7.733333333333333,w,0.2
0,7.733333333333333,w,1750.2999999995036
0,7.733333333333333,w,1198.000000000006
0,7.733333333333333,w,1437.699999999788
0,7.733333333333333,w,3560.4999999978572
0,7.733333333333333,w,115.6999999999977
0,7.733333333333333,w,484.7000000000417
0,7.733333333333333,w,2544.4999999987813
0,7.733333333333333,w,2820.3999999985303
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,6621.600000006558
0,7.733333333333333,w,879.9000000001315
0,7.733333333333333,w,719.100000000095
0,7.733333333333333,w,333.20000000000726
0,7.733333333333333,w,680.7000000000862
0,7.733333333333333,w,0.4
0,7.733333333333333,w,2838.6999999985137
0,7.733333333333333,w,719.400000000095
0,7.733333333333333,w,0.1
0,7.733333333333333,w,583.8000000000642
0,7.733333333333333,w,0.1
0,7.733333333333333,w,6568.400000006364
0,7.733333333333333,w,1727.9999999995239
0,7.733333333333333,w,1461.0999999997666
0,7.733333333333333,w,2616.499999998716
0,7.733333333333333,w,1586.7999999996523
0,7.733333333333333,w,994.0000000001575
0,7.733333333333333,w,770.1000000001065
0,7.733333333333333,w,2478.2999999988415
0,7.733333333333333,w,19.900000000000013
0,7.733333333333333,w,381.4000000000182
0,7.733333333333333,w,913.7000000001392
0,7.733333333333333,w,336.70000000000806
0,7.733333333333333,w,0.1
0,7.733333333333333,w,105.99999999999825
0,7.733333333333333,w,3010.2999999983576
0,7.733333333333333,w,838.7000000001221
0,7.733333333333333,w,1527.699999999706
0,7.733333333333333,w,2225.3999999990715
0,7.733333333333333,w,1767.399999999488
0,7.733333333333333,w,47.500000000000405
0,7.733333333333333,w,591.700000000066
0,7.733333333333333,w,224.19999999999155
0,7.733333333333333,w,1007.5000000001605
0,7.733333333333333,w,554.6000000000575
0,7.733333333333333,w,671.100000000084
0,7.733333333333333,w,3781.899999997656
0,7.733333333333333,w,199.39999999999296
0,7.733333333333333,w,0.1
0,7.733333333333333,w,1898.9999999993684
0,7.733333333333333,w,0.2
0,7.733333333333333,w,212.39999999999222
0,7.733333333333333,w,1260.0999999999494
0,7.733333333333333,w,2361.4999999989477
0,7.733333333333333,w,2879.5999999984765
0,7.733333333333333,w,2235.2999999990625
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,0.2
0,7.733333333333333,w,0.1
0,7.733333333333333,w,724.5000000000962
0,7.733333333333333,w,1126.7000000000708
0,7.733333333333333,w,1223.299999999983
0,7.733333333333333,w,0.2
0,7.733333333333333,w,686.7000000000876
0,7.733333333333333,w,620.7000000000726
0,7.733333333333333,w,2783.199999998564
0,7.733333333333333,w,64.50000000000061
0,7.733333333333333,w,1125.9000000000715
0,7.733333333333333,w,0.4
0,7.733333333333333,w,0.2
0,7.733333333333333,w,1097.3000000000975
0,7.733333333333333,w,1108.5000000000873
0,7.733333333333333,w,1942.299999999329
0,7.733333333333333,w,2458.6999999988593
0,7.733333333333333,w,1525.2999999997082
0,7.733333333333333,w,518.4000000000493
0,7.733333333333333,w,1507.3999999997245
0,7.733333333333333,w,643.6000000000778
0,7.733333333333333,w,5789.000000003529
0,7.733333333333333,w,6045.800000004463
0,7.733333333333333,w,1743.0999999995101
0,7.733333333333333,w,1217.3999999999883
0,7.733333333333333,w,4604.69999999922
0,7.733333333333333,w,0.1
0,7.733333333333333,w,775.1000000001077
0,7.733333333333333,w,1577.3999999996608
0,7.733333333333333,w,0.1
0,7.733333333333333,w,2657.6999999986783
0,7.733333333333333,w,1789.499999999468
0,7.733333333333333,w,1031.6000000001573
0,7.733333333333333,w,1481.9999999997476
0,7.733333333333333,w,2641.0999999986934
0,7.733333333333333,w,1172.500000000029
0,7.733333333333333,w,1798.4999999994598
0,7.733333333333333,w,0.2
0,7.733333333333333,w,0.30000000000000004
0,7.733333333333333,w,222.09999999999167
